frame,altitude,airspeed,direction
3212,25.96397421878072,37.840417200133565,33.48016540920942
3213,25.962248330301293,37.83745809458099,33.47863192694179
3214,25.960493743560306,37.83505385558072,33.47708742036896
3215,25.958747170608603,37.8332423469647,33.47556298510461
3216,25.957045285215884,37.83203335947535,33.47408714484824
3217,25.95542316923465,37.83141117297475,33.472685305050035
3218,25.953912895928966,37.8313378672708,33.471379929312526
3219,25.952542313714133,37.8317571787891,33.4701909425949
3220,25.951334077950577,37.83259869680602,33.46913609889455
3221,25.950304961742432,37.833782198439415,33.46823128534224
3222,25.94946546008609,37.83522193495255,33.467490581328356
3223,25.948819686037808,37.83683070182675,33.466925976593856
3224,25.948365543506384,37.838523763980696,33.46654699322273
3225,25.94809514934434,37.840223632728105,33.466360463724456
3226,25.947995467958634,37.84186746612033,33.466370429757745
3227,25.948049114876625,37.843416952712595,33.466577923340665
3228,25.948235281623965,37.84486650004478,33.4669804385321
3229,25.948530732803647,37.84624477141636,33.467571220271495
3230,25.948910827205225,37.84760915070557,33.46833879142421
3231,25.94935051782693,37.84903687885872,33.46926702629462
3232,25.94982526910681,37.85061579119169,33.47033565606332
3233,25.950311767549096,37.85243544464509,33.47152072139193
3234,25.95078830285769,37.85458029164226,33.472794580266104
3235,25.951234904764533,37.857127431677775,33.47412562004654
3236,25.951633534958432,37.8601490258911,33.4754779502094
3237,25.951968536597974,37.86371640181101,33.47681096776556
3238,25.952227251151754,37.867901981634354,33.47807884487167
3239,25.95240049915361,37.872776467766776,33.479230539694775
3240,25.952482586071312,37.87840197421203,33.48021088288403
3241,25.952470736139418,37.884824642736895,33.480962976445525
3242,25.95236422688535,37.892069669185865,33.481432036017615
3243,25.952163541922772,37.90013883689044,33.48157026519171
3244,25.95186960818498,37.909008658486265,33.48134156819935
3245,25.9514831036295,37.91862736630974,33.48072501812156
3246,25.95100394086643,37.92891143370647,33.47971670032583
3247,25.95043106109304,37.939744630582645,33.47832987876239
3248,25.94976258282955,37.950981698844224,33.47659349218288
3249,25.948996262545506,37.96245598886335,33.474549114745024
3250,25.948130175582094,37.97398908492038,33.47224673570771
3251,25.94716350576283,37.98540073961947,33.469740059589434
3252,25.94609733238292,37.99651802610713,33.46708236400226
3253,25.944935317035572,38.0071830578268,33.464323849998586
3254,25.943684214487973,38.0172589490221,33.461510533300505
3255,25.94235415727485,38.026633920356396,33.458683676496186
3256,25.94095868959488,38.03522361333474,33.455878790644896
3257,25.939514550138455,38.042971781291946,33.45312426307212
3258,25.938041224074226,38.049849586881145,33.45044041255306
3259,25.93656030064463,38.05585376688975,33.44783972900033
3260,25.935094684254267,38.06100393322867,33.445328596726476
3261,25.93366771357742,38.06533927068036,33.44291019396602
3262,25.932302223974403,38.06891487258462,33.440587710482625
3263,25.931019518438887,38.071797929052074,33.43836674814438
3264,25.92983817965711,38.07406395156007,33.43625596503421
3265,25.928772780345554,38.07579318520899,33.434265819692804
3266,25.927832739988077,38.0770673272286,33.43240614946857
3267,25.927021661778156,38.07796663880563,33.430683559356886
3268,25.926337401099943,38.07856750788303,33.429099309252
3269,25.92577287248332,38.07894049391012,33.42764804358854
3270,25.92531734806684,38.07914886203181,33.42631746367616
3271,25.92495792743574,38.07924759414916,33.425088879860915
3272,25.924680935660064,38.07928284777369,33.42393848087608
3273,25.924473081707447,38.07929182062727,33.42283910670623
3274,25.924322192571225,38.07930296940352,33.42176229652956
3275,25.92421729554016,38.07933652482097,33.42068039438684
3276,25.92414796224375,38.07940524181057,33.419568497092904
3277,25.924103162612198,38.07951532308828,33.41840598307784
3278,25.924070096554914,38.07966745612219,33.41717736995354
3279,25.924033404507696,38.079857907243614,33.4158724289937
3280,25.92397495574494,38.08007962198584,33.414485662118715
3281,25.923874240783647,38.08032328727224,33.41301528293584
3282,25.923709283609867,38.080578318435606,33.411461913208846
3283,25.923457927079795,38.08083374186665,33.40982732347495
3284,25.923099318885818,38.08107895202465,33.40811351482295
3285,25.922615425933202,38.08130432929206,33.40632233094575
3286,25.921992423503184,38.08150171245551,33.40445581452388
3287,25.92122183534329,38.081664726230194,33.402517452197195
3288,25.920301336346114,38.08178897004344,33.400513915795806
3289,25.919235166486544,38.08187207913573,33.39845638735817
3290,25.918034139988464,38.081913886817595,33.39636082463573
3291,25.916715265021736,38.081917816228234,33.3942472356378
3292,25.915301015123788,38.08189537628373,33.39213838212461
3293,25.913818313203905,38.08187390866566,33.39005828125223
3294,25.912297302177905,38.08190434648403,33.38803074619161
3295,25.91076998318792,38.08206478638956,33.38607811122048
3296,25.909268803510457,38.08245749822563,33.38422019121978
3297,25.907825251009257,38.08319901041252,33.38247336608808
3298,25.906468435774713,38.08440491029457,33.38084952934486
3299,25.90522360097779,38.0861730086583,33.37935474855766
3300,25.904110602603794,38.08856956490089,33.37798785755089
3301,25.903142494066856,38.0916230200581,33.37673945011696
3302,25.902324337326064,38.09532714387438,33.37559165542348
3303,25.90165238084154,38.09965077361618,33.37451890792047
3304,25.901113808795287,38.10454854826363,33.37348997461643
3305,25.90068721695758,38.10996935435926,33.37247140349359
3306,25.900343824713246,38.1158630597433,33.37143175387976
3307,25.900049308045766,38.12218667234588,33.370345190048624
3308,25.899766067820224,38.12890934827177,33.36919342410917
3309,25.899455718544687,38.136015029411986,33.36796606439242
3310,25.899081583875045,38.143502164651885,33.36665993030199
3311,25.898611007175987,38.151380717656984,33.365277740217635
3312,25.898017320784618,38.15966710038165,33.363826360074356
3313,25.897281360028984,38.16837787392915,33.362314803014
3314,25.89639245263055,38.17752309306942,33.36075221309845
3315,25.895348857137492,38.18710009162671,33.35914610886668
3316,25.89415766279194,38.19708835658391,33.35750152700973
3317,25.892834195919335,38.20744595331896,33.35582189380387
3318,25.89140100349033,38.218107768989846,33.35411141200564
3319,25.889886502526707,38.22898565481923,33.352377312137186
3320,25.88832337319772,38.2399703840567,33.350630435649954
3321,25.886746687393213,38.250935208906036,33.34888404622962
3322,25.88519166614492,38.261740700824554,33.347151723825824
3323,25.883691056107665,38.2722404952218,33.34544519722193
3324,25.882272414519008,38.28228753211163,33.343772640460294
3325,25.880955783861225,38.29174038529114,33.34213767677398
3326,25.879752149093775,38.30046929949133,33.34053911267019
3327,25.878662851519522,38.30836160230654,33.33897121468534
3328,25.87767994858237,38.315326219912,33.33742428749943
3329,25.87678738981799,38.32129709703471,33.33588561135202
3330,25.875962811510675,38.326235397108796,33.334341055556855
3331,25.875179724097023,38.33013043333553,33.3327773242354
3332,25.874409866606754,38.33299935149406,33.33118421989645
3333,25.873625522733363,38.33488564761981,33.32955628783534
3334,25.87280162630003,38.33585665572084,33.32789351621195
3335,25.871917524118857,38.33600018100184,33.32620092409433
3336,25.870958306947415,38.33542048185816,33.324487050673405
3337,25.869915660922203,38.33423381914732,33.32276173580302
3338,25.86878822993708,38.33256379452123,33.321033829137654
3339,25.867581512197802,38.33053669199784,33.319309446209395
3340,25.866307340577606,38.32827701995213,33.317591356178056
3341,25.864983015958302,38.32590342607349,33.315879883740855
3342,25.863630175470462,38.32352512749528,33.31417506864701
3343,25.86227348381854,38.321238964228904,33.312479224124736
3344,25.860939214942647,38.31912714816513,33.31079878823528
3345,25.859653697086515,38.31725574405004,33.30914437788713
3346,25.85844148996094,38.315673884618654,33.30752865367318
3347,25.857323255742386,38.314413690850266,33.305962850779515
3348,25.8563135831385,38.31349084119011,33.30445346934784
3349,25.85541921572286,38.312905925330156,33.303000261944796
3350,25.854638049169722,38.31264738410527,33.30159591817402
3351,25.853959046312696,38.312697101660476,33.30022715714146
3352,25.85336303827023,38.313038602763115,33.29887651314906
3353,25.852824265545763,38.31366670187795,33.29752419322991
3354,25.85231245042135,38.314597453924634,33.29614995596314
3355,25.85179516857832,38.31587693849549,33.29473536827546
3356,25.851240293044327,38.317586652736125,33.293266368426636
3357,25.850618308360765,38.31984368229918,33.291735319350956
3358,25.849904308539777,38.32279520442749,33.29014180572003
3359,25.849079467521022,38.326608073897646,33.28849223362686
3360,25.848131788364185,38.331454920175915,33.28679877134511
3361,25.847056112834537,38.33749847123839,33.28507791477927
3362,25.845853612173357,38.3448758245092,33.28334879067135
3363,25.84453110860457,38.35368419834869,33.281631632077996
3364,25.843100509562902,38.36396939193473,33.2799467617402
3365,25.84157835250045,38.37571781577118,33.27831384264088
3366,25.83998519704693,38.38885257473011,33.27675112403755
3367,25.838344651243062,38.40323372416724,33.27527472179393
3368,25.836682010894805,38.41866250086095,33.2738978696946
3369,25.8350225859609,38.43488906937229,33.27262997567211
3370,25.833389885632755,38.451623128825204,33.27147572043376
3371,25.831803951164886,38.46854659717711,33.270434763308565
3372,25.830280108341327,38.485327527340885,33.269502289273866
3373,25.828828280034884,38.501634406150444,33.26866994856766
3374,25.827452875310826,38.51715003484652,33.267926185079254
3375,25.82615319143048,38.53158427870575,33.26725508874896
3376,25.82492421898101,38.544685093133964,33.26663414888675
3377,25.823757719801023,38.556247373424995,33.266032423290774
3378,25.822643445379413,38.56611932536005,33.265410243520314
3379,25.82157037420359,38.574206204704595,33.26472053944322
3380,25.82052786544105,38.58047141747572,33.26391141588998
3381,25.819506649636537,38.5849351030475,33.262929465383635
3382,25.81849960191417,38.587670433704844,33.261723357256315
3383,25.8175022673353,38.58879795366941,33.260247554771965
3384,25.81651310864555,38.58847834593168,33.2584659018752
3385,25.815533375755336,38.58690405585391,33.25635439649152
3386,25.81456641545222,38.58429021712773,33.2539026300975
3387,25.81361635543604,38.58086531999875,33.25111398398134
3388,25.81268641485812,38.57686203627914,33.24800502387468
3389,25.81177730348037,38.57250857375085,33.244604634093335
3390,25.81088609987509,38.568020877719235,33.24095332384381
3391,25.810005794928173,38.5635959335069,33.23710256655737
3392,25.80912551439289,38.559406354383,33.23311347970973
3393,25.808231324790285,38.555596368438344,33.229054389550484
3394,25.80730746619588,38.55227924856847,33.224997531901245
3395,25.80633783117804,38.54953616491788,33.22101557139056
3396,25.805307511110698,38.54741638127034,33.21717865915378
3397,25.804204250797028,38.545938667786984,33.21355243625389
3398,25.803019682929005,38.54509376346856,33.21019679920128
3399,25.80175024990774,38.54484769345119,33.207164887296535
3400,25.80039775775029,38.545145728901545,33.20450201720869
3401,25.798969542090617,38.54591677052973,33.20224474250083
3402,25.79747825746699,38.547077939838985,33.20042025769613
3403,25.795941326790967,38.548539174083245,33.19904612621577
3404,25.794380107392186,38.550207640146894,33.19813020359715
3405,25.792818843140935,38.55199180765713,33.19767068393288
3406,25.791283479099064,38.55380505095506,33.19765626608012
3407,25.7898004164868,38.5555686814392,33.19806646984498
3408,25.788395282245574,38.55721434466268,33.198872141415485
3409,25.787091780030238,38.55868596290638,33.2000361802661
3410,25.78591067904918,38.559942117308154,33.20151450333089
3411,25.784868984764046,38.56096006711472,33.20325724165702
3412,25.783979300598872,38.56174151990835,33.205210143876265
3413,25.78324928646117,38.56231918032573,33.20731616881218
3414,25.78268101088028,38.562763118475814,33.20951734602152
3415,25.78227008615582,38.5631856824882,33.21175706584015
3416,25.782004776562673,38.56374291623199,33.21398276955558
3417,25.78186546779463,38.564630823557096,33.21614867768847
3418,25.781824807753424,38.56607618536803,33.218218142393575
3419,25.781848623222174,38.56832280844016,33.2201653659806
3420,25.78189754739026,38.571614735491735,33.221976328536094
3421,25.781929190311388,38.57617820458837,33.22364891612583
3422,25.78190063301193,38.58220412224644,33.22519233486131
3423,25.78177101309319,38.58983259990707,33.22662563173193
3424,25.781503984241624,38.59914077227906,33.227974973193234
3425,25.78106986485207,38.61013472779881,33.22926984848291
3426,25.780447334427976,38.62274598207735,33.230538982703344
3427,25.779624584509804,38.636832548806595,33.231806726953515
3428,25.77859987891884,38.65218433301878,33.23309035894871
3429,25.77738152261381,38.66853208994611,33.23439858418693
3430,25.775987277022608,38.68555831192329,33.23573150166464
3431,25.774443290818198,38.702908217371615,33.23708204085056
3432,25.772782638007357,38.720200962289184,33.23843834222853
3433,25.771043569771393,38.737043263289834,33.239786254440396
3434,25.769267593115416,38.7530466339593,33.24111144429994
3435,25.767497488800387,38.76784675298582,33.24240112488716
3436,25.765775374270817,38.78112231742823,33.24364550326407
3437,25.76414090553868,38.792611225274,33.2448388600505
3438,25.762629696510572,38.80212274045046,33.24598013786596
3439,25.761272016325563,38.80954495322352,33.247073070622314
3440,25.760091806125104,38.814847373018,33.248125964447574
3441,25.759106037418036,38.818078892436304,33.24915118871663
3442,25.758324394409158,38.81936165382625,33.25016446734933
3443,25.7577491562524,38.818881546252484,33.25118422685315
3444,25.757375044888505,38.81687617414532,33.25223138594868
3445,25.757188896992034,38.81362118201925,33.253329771604875
3446,25.757169320848902,38.809415804935284,33.25450660214903
3447,25.757286699884645,38.80456845381762,33.255791743013184
3448,25.757503830111858,38.79938304968648,33.25721474582351
3449,25.7577772774178,38.79414670190461,33.25880001257733
3450,25.758059375603096,38.789119192286776,33.2605615863424
3451,25.758300687861833,38.78452458795728,33.26249922827828
3452,25.758452707581768,38.78054516856413,33.264596746797615
3453,25.75847056572738,38.77731772404739,33.26682254576918
3454,25.75831553045103,38.774932162530675,33.26913169463136
3455,25.757957120621313,38.77343226772531,33.27146882804528
3456,25.75737470103266,38.772818363960155,33.27377156080675
3457,25.756558477085832,38.77305158589316,33.275974449400344
3458,25.75550985601666,38.77405940940251,33.27801365331214
3459,25.754241186847565,38.775742079462205,33.27983227139848
3460,25.752774929770908,38.77797956857479,33.28138591060318
3461,25.751142336199678,38.78063871354017,33.282647509181864
3462,25.749381742575054,38.78358020649979,33.28361021326961
3463,25.747536594173653,38.78666515552307,33.28428766298274
3464,25.745653320085836,38.78976097755505,33.28471191632193
3465,25.743779178094286,38.792746439365615,33.28492961364544
3466,25.74196017948654,38.79551571738274,33.28499700092983
3467,25.740239168767744,38.79798140232295,33.28497466328155
3468,25.738654026268335,38.80007642701695,33.28492307074621
3469,25.737235846201912,38.801754943797434,33.28489966369863
3470,25.736007026716095,38.802992219703654,33.28495731706125
3471,25.734979499054276,38.80378365242403,33.28514334305307
3472,25.73415351018852,38.80414303663106,33.28549819855399
3473,25.73351728411984,38.804100228860065,33.2860537342704
3474,25.733047670742764,38.80369836942164,33.28683151285346
3475,25.732711711695003,38.802990822429265,33.28784181314912
3476,25.732468941026866,38.80203799056257,33.28908368347624
3477,25.732274179938997,38.800904150591535,33.290546024003405
3478,25.732080566400157,38.79965444003689,33.29220893545975
3479,25.731842571202833,38.79835210581534,33.29404416507485
3480,25.731518782715284,38.79705610353484,33.29601431855501
3481,25.73107428560806,38.7958191124673,33.29807176064649
3482,25.73048250798439,38.79468600727405,33.300158433621576
3483,25.729726461748385,38.79369280432867,33.30220726598101
3484,25.728799348993704,38.79286607886915,33.30414525667673
3485,25.72770455001097,38.79222282995569,33.305897840998064
3486,25.726455044415985,38.79177075387422,33.3073936262924
3487,25.725072344881823,38.79150887359354,33.30856855810686
3488,25.72358504264696,38.79142846236083,33.30936924131759
3489,25.722027075521424,38.79151419354535,33.30975570752019
3490,25.720435833084338,38.791745446301334,33.30970400232021
3491,25.71885021102338,38.7920976972715,33.309208850230924
3492,25.717308718180618,38.792543932042136,33.30828624556022
3493,25.715847727030905,38.793056015951734,33.306974966003956
3494,25.714499942265775,38.79360597166037,33.30533562802113
3495,25.713293144104114,38.794167120084595,33.30344692697489
3496,25.712249222649888,38.79471505136904,33.30140008793706
3497,25.711383411216104,38.79522840299346,33.29929284279031
3498,25.710703513014522,38.79568943243264,33.297223810406464
3499,25.71020900431705,38.79608438157872,33.295287704383284
3500,25.709890194683254,38.796403639047654,33.29357134801013
3501,25.70972782057507,38.796641928209155,33.29215030545928
3502,25.70969336895911,38.79679943794885,33.29108619503559
3503,25.70975022102425,38.79688487990792,33.29042492986137
3504,25.709855536359072,38.796919454921905,33.290195880919626
3505,25.70996269546046,38.79693864875675,33.290411638661865
3506,25.710024068029554,38.79698982233741,33.291068118235856
3507,25.709993863026995,38.79712634433709,33.29214501763059
3508,25.709830832753767,38.797400309022706,33.293606670109895
3509,25.70950063796775,38.79785554099139,33.295403249773
3510,25.70897772658151,38.79852193811921,33.29747248772718
3511,25.70824662867699,38.79941170268536,33.299742407630916
3512,25.707302620648818,38.80051763650148,33.30213548187744
3513,25.70615175769902,38.80181340898038,33.30457391487822
3514,25.70481031416955,38.80325552916527,33.306985151676585
3515,25.703303703754216,38.80478664725875,33.30930669199783
3516,25.701664975696104,38.80633997723551,33.311489582167624
3517,25.6999329985116,38.80784552528543,33.313500102831114
3518,25.698150449959115,38.80923958258755,33.315319257593345
3519,25.6963617316527,38.81047726412673,33.316940144990625
3520,25.694610919948502,38.81154476904503,33.31836407991649
3521,25.69293985272361,38.81246804966217,33.31959669871766
3522,25.69138641433122,38.81331721877764,33.32064488847345
3523,25.689982972788385,38.81420638302497,33.321514655324535
3524,25.688754807490824,38.815287485157526,33.322209595478526
3525,25.687718450233234,38.81673831619706,33.32272977450741
3526,25.68688015406704,38.81874694124356,33.323071311232965
3527,25.686234893479025,38.821493621942366,33.323227122464466
3528,25.685766212294936,38.82513000014903,33.32318891737894
3529,25.685447021721586,38.829757442022085,33.322950089942914
3530,25.685241273855695,38.83540941745228,33.32250891015538
3531,25.685106326747245,38.84204252761769,33.321871377329316
3532,25.684995760711274,38.84953693900705,33.32105332408686
3533,25.684862389095827,38.85770324765731,33.32008162831327
3534,25.68466121910376,38.866292717351044,33.31899437345079
3535,25.684352150260167,38.87500993554532,33.31783964619376
3536,25.683902242057798,38.88352810652803,33.31667274380729
3537,25.683287432009507,38.89150769083095,33.31555197200197
3538,25.682493635926534,38.89861953810903,33.314533747079025
3539,25.68151721004375,38.90457237801108,33.313667937843775
3540,25.680364796992478,38.9091413965446,33.31299406366861
3541,25.67905261284804,38.912192680653064,33.31253840938146
3542,25.677605259596987,38.91369924763238,33.312311823164976
3543,25.67605416606571,38.91374665912356,33.31230816872133
3544,25.674435770837334,38.9125281820903,33.312503761786076
3545,25.672789563572024,38.910330766689455,33.31285813829379
3546,25.671156097350348,38.9075138933854,33.313316309751585
3547,25.66957507529318,38.90448349945835,33.31381268414687
3548,25.66808360100154,38.90166257291246,33.31427686614849
3549,25.666714644172288,38.89945977508164,33.31464102495194
3550,25.6654956644347,38.89823913984331,33.3148476829068
3551,25.66444722126704,38.898295551651145,33.3148564618937
3552,25.663581483447018,38.899839206702566,33.31464858368717
3553,25.662900844754375,38.90298902089815,33.3142283760336
3554,25.662397043372152,38.90777322015539,33.31362181156135
3555,25.662051097269114,38.914135303643874,33.31287292176141
3556,25.661834155791183,38.921943896041014,33.31203889342913
3557,25.661709192459824,38.93100525136886,33.31118414598123
3558,25.66163335642466,38.94107736321034,33.31037386042931
3559,25.661560745083023,38.9518847928659,33.3096679658541
3560,25.661445345075464,38.96313346186143,33.309116553034016
3561,25.661243902134373,38.9745247774069,33.30875716361537
3562,25.660918512822263,38.98576857468554,33.30861386716134
3563,25.66043877539417,38.996594471234246,33.30869769780411
3564,25.65978338668637,39.00676133709625,33.309007950664494
3565,25.65894112223799,39.016064689362295,33.30953386369913
3566,25.657911184152482,39.02434191969415,33.31025608135329
3567,25.65670294291138,39.03147535646717,33.31114728567951
3568,25.65533513378088,39.03739324715194,33.31217198941917
3569,25.653834594695525,39.042068819487056,33.313286390242936
3570,25.652234650296293,39.04551764022305,33.314439498894025
3571,25.650573256395376,39.04779353657058,33.31557619834071
3572,25.648891021188746,39.04898337735078,33.316641902423854
3573,25.647229214985657,39.04920102819567,33.31758765227531
3574,25.64562784881261,39.04858079852447,33.31837436164325
3575,25.644123798340303,39.04727068848935,33.31897554026786
3576,25.642748857940433,39.045425723142145,33.31937842940836
3577,25.64152776364989,39.043201630567566,33.319583634872075
3578,25.640476521587317,39.04074908274147,33.31960345573286
3579,25.63960136551094,39.03820867462049,33.319459341289146
3580,25.638898371321204,39.03570677068767,33.31917895450865
3581,25.63835364366645,39.03335230103217,33.31879312368535
3582,25.637944087424756,39.03123454303294,33.31833276783577
3583,25.637638793335356,39.029421881619825,33.31782585496025
3584,25.63740097276917,39.02796150238969,33.31729461218295
3585,25.637190291513065,39.026879938726196,33.316753514207235
3586,25.636965411407857,39.02618436733671,33.3162086749009
3587,25.636686540392958,39.02586452676083,33.315658736827444
3588,25.636317806394317,39.02589512057561,33.31509665742822
3589,25.635829300582316,39.02623856106838,33.31451175873841
3590,25.635198674323448,39.02684790964592,33.31389196788008
3591,25.634412216480598,39.02766987655026,33.31322657187304
3592,25.633465379592877,39.028647753729174,33.31250955779224
3593,25.63236276194567,39.02972417001392,33.31174300064803
3594,25.63111758559677,39.03084357606262,33.31093967915892
3595,25.629750736810138,39.0319543867878,33.31012427179836
3596,25.628289454475777,39.03301073017575,33.309332734597774
3597,25.62676576391175,39.03397377256165,33.308609757015404
3598,25.62521475832591,39.03481261068249,33.308004630758106
3599,25.623672828853614,39.03550473944715,33.30756615135759
3600,25.622175916004608,39.03603612073958,33.30733723685137
3601,25.62075775472195,39.03640089225827,33.30734998255922
3602,25.619447975292047,39.036600766100335,33.30762177345842
3603,25.618270010788052,39.036644174382545,33.30815290461625
3604,25.61723905565134,39.03654522365612,33.30892603848797
3605,25.616360509469445,39.03632273531498,33.30990751125901
3606,25.615629251946302,39.036000330709285,33.31105003743042
3607,25.615029878825453,39.03560857782979,33.312296250149714
3608,25.61453784818758,39.03518842031029,33.31358278343273
3609,25.614121373304158,39.03479372053751,33.314844597028774
3610,25.613743837356793,39.03449206077035,33.31601880975854
3611,25.613366484142517,39.034364613076704,33.31704725148416
3612,25.612951146581196,39.03450585687743,33.31787764197936
3613,25.61246280235767,39.035022891677855,33.318464030317195
3614,25.61187178588324,39.036032834977405,33.31876722275651
3615,25.611155531896173,39.03765684365412,33.31875560770445
3616,25.610299773674342,39.04001130325939,33.31840650668352
3617,25.609299164385362,39.043198790140494,33.31770796081383
3618,25.608157330939605,39.04730169434511,33.31666055257471
3619,25.606886404101118,39.05237960602979,33.315278563498104
3620,25.605506095556848,39.05846913395668,33.31358986056487
3621,25.604042390375014,39.06558348078069,33.31163450802651
3622,25.602525845045363,39.07370949181437,33.30946264053106
3623,25.600989389701425,39.08280197075034,33.307132096967415
3624,25.599465635610386,39.092777513485984,33.304705982741986
3625,25.59798399259452,39.10351130427456,33.30225016280399
3626,25.59656809592525,39.11483946172139,33.29983065777651
3627,25.595233955683312,39.126566255277126,33.29751079763226
3628,25.593989023404134,39.138472017305375,33.29534797100876
3629,25.592832185639082,39.1503180619835,33.29339025121107
3630,25.591754573666066,39.16184941993991,33.291673731377664
3631,25.590741008866672,39.17279921944048,33.29022132160592
3632,25.589771872183036,39.18289648035518,33.289043105826515
3633,25.588825183363042,39.19187568935739,33.28813782122939
3634,25.587878692863654,39.19948710666564,33.287494921611675
3635,25.586911819288332,39.205509666338244,33.28709679029685
3636,25.585907302418462,39.20976816017402,33.28692080854538
3637,25.584852481794826,39.212152826025076,33.28694131275872
3638,25.583740150006093,39.212636842318645,33.287131712013434
3639,25.582568944465578,39.211287684744136,33.28746645944028
3640,25.581343182929686,39.20827025987309,33.28792170471203
3641,25.580071998799724,39.203841490778714,33.28847372763345
3642,25.578767823992962,39.1983372282577,33.289095622515305
3643,25.57744459688365,39.19215310415659,33.28975389021263
3644,25.576116085389828,39.185721325023664,33.290406679266056
3645,25.574794438038907,39.17948550809864,33.291004477821666
3646,25.573488975136684,39.173875560050746,33.29149310579987
3647,25.57220533538569,39.169284354212394,33.29181846803481
3648,25.57094510968139,39.166047627008496,33.29193231526966
3649,25.569705994462936,39.1644281324716,33.29179810845521
3650,25.568482402749652,39.16460470035507,33.291396024077216
3651,25.567266417712148,39.16666646586113,33.290726022385954
3652,25.5660489509323,39.170612197807074,33.28980829433273
3653,25.56482096675046,39.176354361296106,33.28868150116304
3654,25.563574648178815,39.18372731925457,33.28739978086334
3655,25.562304403048387,39.192498908421285,33.286028985180025
3656,25.561007636837672,39.2023845194352,33.284642055383586
3657,25.559685247545076,39.2130627642682,33.283313575277134
3658,25.558341825472496,39.224191821615605,33.28211403875089
3659,25.556985565119533,39.23542560442827,33.281104598953135
3660,25.555627916436947,39.246428984839,33.28033296391324
3661,25.554283017882426,39.25689143102035,33.27983091638856
3662,25.552966963919914,39.26653854866255,33.27961345032914
3663,25.55169694360353,39.2751411677899,33.27967892960524
3664,25.550490198248212,39.282521765266225,33.28000973386581
3665,25.549362647618125,39.28855815728177,33.28057337157611
3666,25.548327132899487,39.29318452824454,33.28132425746732
3667,25.547391527737915,39.296389977991154,33.282206298659574
3668,25.546557165658726,39.29821486459541,33.28315652000312
3669,25.545817950088008,39.29874529312191,33.284109962079995
3670,25.545160301260523,39.29810615053849,33.285005522235394
3671,25.5445639166405,39.29645311390006,33.28579165432991
3672,25.544003209392855,39.29396406408155,33.28643072693097
3673,25.54344922833687,39.29083032282797,33.286901411066324
3674,25.54287184018918,39.287248099408785,33.28719909156639
3675,25.542241960169292,39.283410487863975,33.287334517648816
3676,25.541533641355727,39.279500300127594,33.28733085992006
3677,25.540725869287684,39.27568395771566,33.28721945344921
3678,25.539803950375727,39.27210659859888,33.28703485448641
3679,25.53876042615994,39.26888848956334,33.2868099912977
3680,25.53759548690624,39.26612277068283,33.2865719280235
3681,25.536316895014238,39.26387449995751,33.28633852548054
3682,25.53493945962117,39.26218091470902,33.286116326318954
3683,25.533484127736926,39.26105278344586,33.285899889656456
3684,25.531976752537076,39.26047690255298,33.28567249975345
3685,25.530446519362528,39.260420665587745,33.28540810018628
3686,25.528923917152554,39.26084036425654,33.28507434302799
3687,25.52743824488968,39.261692933828684,33.28463645182372
3688,25.52601494613782,39.262946791884545,33.2840613464085
3689,25.524673260058023,39.26458641218842,33.28332145471247
3690,25.52342459159442,39.26660912279051,33.2823977985996
3691,25.52227178655147,39.26901672208918,33.28128212254247
3692,25.52120931355833,39.27180570675485,33.27997797876058
3693,25.520224236152615,39.27495984662711,33.278500793477654
3694,25.51929779021748,39.27844868637989,33.27687699321216
3695,25.51840735262263,39.28223345624811,33.27514223968662
3696,25.51752858586613,39.286277262242905,33.27333876611552
3697,25.51663756219412,39.29055299057087,33.27151181416249
3698,25.515712702018703,39.295044084597535,33.26970534659214
3699,25.514736378359032,39.29973924581246,33.267957640231025
3700,25.513696011523052,39.30462677878943,33.266297692753916
3701,25.512584490487257,39.30969360555379,33.264743126056395
3702,25.511399904580543,39.31492947127394,33.26329968813892
3703,25.510144710933474,39.320333404393224,33.261962062846244
3704,25.508824488410596,39.32591921945057,33.26071552078614
3705,25.50744647999636,39.33171820043496,33.25953791391158
3706,25.506018214493423,39.3377783762151,33.25840170768121
3707,25.504546466280516,39.34416063168969,33.25727603654229
3708,25.503036675349392,39.350932388243066,33.256128967129506
3709,25.50149282746827,39.35815981931445,33.254930206373125
3710,25.49991772005626,39.36589961223483,33.25365429308453
3711,25.498313501244297,39.374191204495745,33.25228389893268
3712,25.4966823577021,39.383050258816056,33.25081255707598
3713,25.495027232982153,39.39246393450061,33.249246075972614
3714,25.493352475813964,39.4023882917577,33.247602106859624
3715,25.491664341813077,39.41274795248451,33.24590787554496
3716,25.489971277101688,39.42343795073448,33.24419658258927
3717,25.488283848577055,39.43432754841017,33.242503023629496
3718,25.486614113072932,39.44526567194664,33.240858911584326
3719,25.484974341760136,39.456087545503735,33.239288522179066
3720,25.483375340847207,39.46662186598461,33.23780536137381
3721,25.48182479961763,39.476697069177035,33.23641032736167
3722,25.480325935175205,39.48614441609344,33.23509138532083
3723,25.47887641352317,39.494796596688715,33.23382427806676
3724,25.47746747988727,39.502483351266946,33.23257365316985
3725,25.476083446385775,39.509027505828826,33.23129437740212
3726,25.474701826703058,39.51424427024709,33.22993325238025
3727,25.47329429837676,39.51794496020635,33.228431498646074
3728,25.47182846211361,39.519944909722525,33.226728301781364
3729,25.470270211347657,39.5200745082651,33.22476528487937
